CustomerID,Quantity,Total_sales,Country,InvoiceNo,Description,InvoiceDate,RFM_score,Cluster,R_rate,F_rate,M_rate,RFM_segment
14769.0,7209,10383.830000000005,United Kingdom,C567948,ZINC T-LIGHT HOLDER STARS SMALL,2011-12-07,12,0,4,4,4,444
14770.0,490,876.4199999999997,United Kingdom,550921,WHITE HANGING HEART T-LIGHT HOLDER,2011-04-21,7,1,1,3,3,133
14772.0,82,139.26,United Kingdom,563849,STRAWBERRY CERAMIC TRINKET BOX,2011-08-19,4,1,2,1,1,211
14775.0,1174,1011.9,United Kingdom,570861,WOODEN SCHOOL COLOURING SET,2011-10-12,9,0,2,4,3,233
14776.0,2688,2195.5799999999995,United Kingdom,C571695,WATERING CAN PINK BUNNY,2011-10-19,10,0,2,4,4,244
14777.0,-9,-17.45,United Kingdom,C580649,S/4 PINK FLOWER CANDLES IN BOWL,2011-12-05,6,1,4,1,1,411
14778.0,306,730.8599999999999,United Kingdom,562380,WOODEN SCHOOL COLOURING SET,2011-08-04,7,1,2,2,3,233
14779.0,84,386.1499999999999,United Kingdom,545646,ZINC TOP  2 DOOR WOODEN SHELF ,2011-03-04,4,1,1,1,2,122
14780.0,310,447.67999999999995,United Kingdom,571278,VICTORIAN SEWING BOX SMALL ,2011-10-16,6,1,2,2,2,222
14782.0,114,200.10000000000002,United Kingdom,541884,SMALL GLASS HEART TRINKET POT,2011-01-24,3,1,1,1,1,111
14784.0,237,289.99,United Kingdom,575979,ZINC FOLKART SLEIGH BELLS,2011-11-13,6,1,3,2,1,311
14785.0,84,77.4,United Kingdom,579436,GLITTER CHRISTMAS TREE WITH BELLS,2011-11-29,6,1,4,1,1,411
14788.0,421,679.4399999999998,United Kingdom,580373,WRAP CIRCUS PARADE,2011-12-02,10,0,4,3,3,433
14789.0,116,197.64000000000001,United Kingdom,575737,PINK FAIRY CAKE CHILDRENS APRON,2011-11-11,5,1,3,1,1,311
14790.0,699,745.0600000000001,United Kingdom,578111,WOODLAND CHARLOTTE BAG,2011-11-23,10,0,4,3,3,433
14792.0,0,0.0,United Kingdom,C569954,CAROUSEL DESIGN WASHBAG,2011-10-07,4,1,2,1,1,211
14793.0,88,214.14000000000001,United Kingdom,C580701,WHITE SKULL HOT WATER BOTTLE ,2011-12-05,6,1,4,1,1,411
14794.0,669,1272.11,United Kingdom,C576363,WRAP BAD HAIR DAY,2011-12-07,10,0,4,3,3,433
14795.0,17,131.45,United Kingdom,558094,DOORMAT WELCOME PUPPIES,2011-06-26,3,1,1,1,1,111
14796.0,5912,7792.509999999978,United Kingdom,C565671,ZINC METAL HEART DECORATION,2011-12-08,12,0,4,4,4,444
14798.0,150,173.74,United Kingdom,571622,WHITE HANGING HEART T-LIGHT HOLDER,2011-10-18,4,1,2,1,1,211
14799.0,146,157.7,United Kingdom,571920,WALL ART KEEP CALM ,2011-10-19,4,1,2,1,1,211
14800.0,3623,4228.3899999999985,United Kingdom,C570553,"WRAP, BILLBOARD FONTS DESIGN",2011-10-23,11,0,3,4,4,344
14801.0,173,189.3399999999999,United Kingdom,570241,VINTAGE ENAMEL & CRYSTAL NECKLACE,2011-10-09,5,1,2,2,1,211
14803.0,370,845.5500000000002,United Kingdom,558565,SMALL MARSHMALLOWS PINK BOWL,2011-06-30,7,1,1,3,3,133
14804.0,121,353.2699999999999,United Kingdom,579990,ZINC WILLIE WINKIE  CANDLE STICK,2011-12-01,7,1,4,1,2,422
14805.0,114,546.4,United Kingdom,578631,STRAWBERRY RAFFIA FOOD COVER,2011-11-24,7,1,4,1,2,422
14806.0,330,193.39000000000004,United Kingdom,568206,WRAP VINTAGE LEAF DESIGN,2011-09-25,5,1,2,2,1,211
14808.0,2027,2152.799999999998,United Kingdom,C573502,WRAP DOLLY GIRL,2011-10-31,11,0,3,4,4,344
14810.0,1015,2085.329999999999,United Kingdom,573329,YOU'RE CONFUSING ME METAL SIGN ,2011-10-30,11,0,3,4,4,344
14813.0,66,152.88,United Kingdom,537067,VANILLA INCENSE IN TIN,2010-12-05,3,1,1,1,1,111
14815.0,744,778.5,United Kingdom,574165,ZINC METAL HEART DECORATION,2011-11-03,9,0,3,3,3,333
14816.0,5,271.85,United Kingdom,554810,WHITE WOOD GARDEN PLANT LADDER,2011-05-26,3,1,1,1,1,111
14817.0,655,1110.3399999999997,United Kingdom,554280,YELLOW FELT HANGING HEART W FLOWER,2011-05-23,7,1,1,3,3,133
14818.0,324,657.8,United Kingdom,568413,ZINC METAL HEART DECORATION,2011-09-27,7,1,2,2,3,233
14819.0,109,272.06999999999994,United Kingdom,569845,REGENCY SUGAR TONGS,2011-10-06,4,1,2,1,1,211
14820.0,253,507.2900000000001,United Kingdom,577352,ZINC T-LIGHT HOLDER STARS SMALL,2011-11-18,7,1,3,2,2,322
14821.0,20,48.800000000000004,United Kingdom,537668,HAND WARMER BIRD DESIGN,2010-12-08,3,1,1,1,1,111
14823.0,88,321.4299999999999,United Kingdom,556483,ZINC T-LIGHT HOLDER STAR LARGE,2011-06-12,4,1,1,1,2,122
14824.0,525,1127.7100000000003,United Kingdom,579457,ZINC T-LIGHT HOLDER STARS SMALL,2011-11-29,10,0,4,3,3,433
14825.0,989,2221.0099999999984,United Kingdom,580830,ZINC T-LIGHT HOLDER STARS SMALL,2011-12-06,12,0,4,4,4,444
14828.0,2172,2139.76,United Kingdom,554859,WOODEN UNION JACK BUNTING,2011-05-27,9,0,1,4,4,144
14829.0,414,644.65,United Kingdom,C539059,VINTAGE CHRISTMAS CAKE FRILL,2011-11-10,9,0,3,3,3,333
14830.0,164,188.88,United Kingdom,571465,WRAP PAISLEY PARK ,2011-10-17,5,1,2,2,1,211
14834.0,731,1698.3500000000001,United Kingdom,C569547,WOODEN SCHOOL COLOURING SET,2011-11-22,10,0,3,3,4,344
14836.0,45,102.44999999999999,United Kingdom,579511,WOODEN SCHOOL COLOURING SET,2011-11-29,6,1,4,1,1,411
14837.0,1430,1641.2000000000012,United Kingdom,C566183,ZINC FOLKART SLEIGH BELLS,2011-09-11,10,0,2,4,4,244
14840.0,31,62.85,United Kingdom,546829,WOODEN UNION JACK BUNTING,2011-03-17,3,1,1,1,1,111
14841.0,1778,3295.7599999999993,United Kingdom,571497,WOODEN FRAME ANTIQUE WHITE ,2011-10-17,10,0,2,4,4,244
14842.0,1146,2456.7999999999997,United Kingdom,C574493,ZINC T-LIGHT HOLDER STARS SMALL,2011-11-04,11,0,3,4,4,344
14844.0,1833,3189.8099999999995,United Kingdom,570027,YOU'RE CONFUSING ME METAL SIGN ,2011-10-07,10,0,2,4,4,244
14847.0,120,309.4,United Kingdom,559951,WHITE SPOT RED CERAMIC DRAWER KNOB,2011-07-14,4,1,1,1,2,122
14849.0,5656,7904.279999999997,United Kingdom,C570996,WRAP CIRCUS PARADE,2011-11-18,11,0,3,4,4,344
14850.0,285,278.15000000000003,United Kingdom,C537444,WHITE SPOT BLUE CERAMIC DRAWER KNOB,2011-02-01,4,1,1,2,1,111
14851.0,325,511.34999999999985,United Kingdom,576809,WOODEN UNION JACK BUNTING,2011-11-16,7,1,3,2,2,322
14852.0,1747,2836.6899999999982,United Kingdom,570830,ZINC METAL HEART DECORATION,2011-10-12,10,0,2,4,4,244
14853.0,81,463.04999999999995,United Kingdom,C579933,ROSES REGENCY TEACUP AND SAUCER ,2011-12-01,7,1,4,1,2,422
14854.0,1810,2730.0900000000006,United Kingdom,C558354,ZINC METAL HEART DECORATION,2011-09-22,10,0,2,4,4,244
14855.0,267,645.6500000000001,United Kingdom,563175,SET OF TEA COFFEE SUGAR TINS PANTRY,2011-08-12,7,1,2,2,3,233
14856.0,711,1290.5300000000007,United Kingdom,574283,WOODEN STAR CHRISTMAS SCANDINAVIAN,2011-11-03,9,0,3,3,3,333
14857.0,455,1165.6499999999996,United Kingdom,C562122,YELLOW GIANT GARDEN THERMOMETER,2011-10-11,8,0,2,3,3,233
14859.0,669,1352.0399999999993,United Kingdom,C554343,VINTAGE DOILY JUMBO BAG RED ,2011-11-27,10,0,4,3,3,433
14860.0,230,168.62000000000003,United Kingdom,C579934,VICTORIAN  METAL POSTCARD SPRING,2011-12-01,7,1,4,2,1,411
14861.0,117,125.79000000000002,United Kingdom,571662,HOT WATER BOTTLE KEEP CALM,2011-10-18,4,1,2,1,1,211
14862.0,772,841.2000000000002,United Kingdom,576098,WOODLAND MINI BACKPACK,2011-11-14,9,0,3,3,3,333
14863.0,132,266.76,United Kingdom,575673,WHITE SPOT RED CERAMIC DRAWER KNOB,2011-11-10,5,1,3,1,1,311
14865.0,108,52.2,United Kingdom,580361,HAND OPEN SHAPE GOLD,2011-12-02,6,1,4,1,1,411
14866.0,6569,14197.450000000008,United Kingdom,C568416,WHITE SOAP RACK WITH 2 BOTTLES,2011-11-29,12,0,4,4,4,444
14867.0,327,701.3300000000002,United Kingdom,C537320,ZINC WILLIE WINKIE  CANDLE STICK,2011-06-07,6,1,1,2,3,133
14868.0,1399,2939.640000000002,United Kingdom,C576231,ZINC FOLKART SLEIGH BELLS,2011-12-06,12,0,4,4,4,444
14869.0,548,717.6999999999999,United Kingdom,C580769,ZINC WILLIE WINKIE  CANDLE STICK,2011-12-06,10,0,4,3,3,433
14870.0,119,327.24999999999994,United Kingdom,547428,WOOD BLACK BOARD ANT WHITE FINISH,2011-03-23,4,1,1,1,2,122
14871.0,179,501.2799999999997,United Kingdom,580914,WOOD 2 DRAWER CABINET WHITE FINISH,2011-12-06,8,0,4,2,2,422
14873.0,168,519.68,United Kingdom,553146,ZINC SWEETHEART WIRE LETTER RACK,2011-05-13,5,1,1,2,2,122
14875.0,554,1448.7200000000003,United Kingdom,C579748,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2011-11-30,10,0,4,3,3,433
14878.0,799,1476.0900000000006,United Kingdom,578855,ZINC HERB GARDEN CONTAINER,2011-11-27,10,0,4,3,3,433
14880.0,365,690.5900000000001,United Kingdom,568064,VINTAGE CHRISTMAS STOCKING ,2011-09-23,8,0,2,3,3,233
14881.0,316,255.4,United Kingdom,577429,WOOD STAMP SET BEST WISHES,2011-11-20,6,1,3,2,1,311
14882.0,158,589.7,United Kingdom,575968,WHITE CHRISTMAS GARLAND STARS TREES,2011-11-13,7,1,3,2,2,322
14883.0,789,756.6400000000001,United Kingdom,C569939,ZINC T-LIGHT HOLDER STARS SMALL,2011-11-21,9,0,3,3,3,333
14885.0,724,765.3199999999999,United Kingdom,561875,ZINC WILLIE WINKIE  CANDLE STICK,2011-07-31,8,0,2,3,3,233
14886.0,160,364.80000000000007,United Kingdom,548551,WOODEN SCHOOL COLOURING SET,2011-04-01,5,1,1,2,2,122
14887.0,1100,1862.0,United Kingdom,567669,RED RETROSPOT CHARLOTTE BAG,2011-09-21,10,0,2,4,4,244
14888.0,184,369.2,United Kingdom,553377,WOODLAND CHARLOTTE BAG,2011-05-16,5,1,1,2,2,122
14889.0,90,135.9,United Kingdom,540479,WOODLAND PARTY BAG + STICKER SET,2011-01-07,3,1,1,1,1,111
14890.0,51,125.65,United Kingdom,548459,WOODEN HAPPY BIRTHDAY GARLAND,2011-03-31,3,1,1,1,1,111
14891.0,505,554.38,United Kingdom,560101,TRADITIONAL KNITTING NANCY,2011-07-14,6,1,1,3,2,122
14893.0,799,1237.8500000000004,United Kingdom,579666,WOOD BLACK BOARD ANT WHITE FINISH,2011-11-30,10,0,4,3,3,433
14894.0,265,655.7499999999999,United Kingdom,566891,TRADITIONAL CHRISTMAS RIBBONS,2011-09-15,7,1,2,2,3,233
14895.0,4823,11020.260000000007,United Kingdom,C572831,YOU'RE CONFUSING ME METAL SIGN ,2011-12-02,12,0,4,4,4,444
14896.0,279,468.77,United Kingdom,553752,YOU'RE CONFUSING ME METAL SIGN ,2011-05-19,5,1,1,2,2,122
14897.0,468,1366.38,United Kingdom,580156,ZINC T-LIGHT HOLDER STAR LARGE,2011-12-02,10,0,4,3,3,433
14898.0,989,1194.11,United Kingdom,C539065,WHITE WIRE EGG HOLDER,2011-11-16,10,0,3,4,3,333
14901.0,659,1414.9900000000005,United Kingdom,C537684,ZINC BOX SIGN HOME,2011-11-28,10,0,4,3,3,433
14902.0,209,314.11000000000007,United Kingdom,C577394,WOODEN TREE CHRISTMAS SCANDINAVIAN,2011-11-18,7,1,3,2,2,322
14903.0,1486,2729.180000000001,United Kingdom,C562845,ZINC WILLIE WINKIE  CANDLE STICK,2011-11-18,11,0,3,4,4,344
14904.0,1985,1025.4399999999998,United Kingdom,581133,WRAP PAISLEY PARK ,2011-12-07,11,0,4,4,3,433
14905.0,274,599.9000000000001,United Kingdom,C559468,WOODEN PICTURE FRAME WHITE FINISH,2011-07-08,5,1,1,2,2,122
14907.0,1686,3478.8499999999976,United Kingdom,C576870,ZINC T-LIGHT HOLDER STARS SMALL,2011-12-06,12,0,4,4,4,444
14908.0,132,277.79999999999995,United Kingdom,568313,OPEN CLOSED METAL SIGN,2011-09-26,4,1,2,1,1,211
14910.0,221,389.86000000000007,United Kingdom,C576360,ZINC BOX SIGN HOME,2011-12-07,8,0,4,2,2,422
14911.0,77155,132458.72999999978,EIRE,C580056,ZINC WIRE SWEETHEART LETTER TRAY,2011-12-08,12,2,4,4,4,444
14912.0,970,841.5199999999998,Italy,C578239,YOU'RE CONFUSING ME METAL SIGN ,2011-11-23,11,0,4,4,3,433
14913.0,1743,1227.4300000000005,United Kingdom,574326,WRAP ENGLISH ROSE ,2011-11-04,10,0,3,4,3,333
14915.0,105,258.83000000000004,United Kingdom,C566784,YELLOW METAL CHICKEN HEART ,2011-09-15,4,1,2,1,1,211
14916.0,1132,1264.8399999999997,United Kingdom,C561018,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2011-09-30,9,0,2,4,3,233
14918.0,675,1610.1499999999996,United Kingdom,563430,ZINC METAL HEART DECORATION,2011-08-16,9,0,2,3,4,244
14920.0,509,977.77,United Kingdom,552727,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2011-05-11,7,1,1,3,3,133
14921.0,953,1316.0700000000004,United Kingdom,575318,VINTAGE CHRISTMAS BUNTING,2011-11-09,9,0,3,3,3,333
14923.0,418,749.0999999999998,United Kingdom,572030,WALL ART STOP FOR TEA ,2011-10-20,9,0,3,3,3,333
14924.0,64,310.05,United Kingdom,549311,WHITE METAL LANTERN,2011-04-08,4,1,1,1,2,122
14929.0,136,223.88,United Kingdom,574940,TRADITIONAL MODELLING CLAY,2011-11-07,5,1,3,1,1,311
14930.0,1160,2362.960000000001,Channel Islands,564095,ZINC METAL HEART DECORATION,2011-08-23,10,0,2,4,4,244
14931.0,416,964.6800000000002,Channel Islands,C553560,ZINC FOLKART SLEIGH BELLS,2011-12-05,10,0,4,3,3,433
14932.0,80,363.53,Channel Islands,538002,YOU'RE CONFUSING ME METAL SIGN ,2010-12-09,4,1,1,1,2,122
14934.0,1041,1888.8400000000006,Channel Islands,C568579,VINTAGE CHRISTMAS BUNTING,2011-09-28,10,0,2,4,4,244
14935.0,935,1784.7099999999998,Channel Islands,544073,SET OF 3 CAKE TINS PANTRY DESIGN ,2011-02-15,8,0,1,3,4,144
14936.0,4083,8117.42,Channel Islands,C579764,ZINC T-LIGHT HOLDER STARS SMALL,2011-11-30,12,0,4,4,4,444
14937.0,483,1617.63,Channel Islands,C563610,WHITE HANGING HEART T-LIGHT HOLDER,2011-10-14,9,0,2,3,4,244
14944.0,2801,5842.950000000003,United Kingdom,C569956,ZINC T-LIGHT HOLDER STARS SMALL,2011-11-10,11,0,3,4,4,344
14946.0,22,100.9,United Kingdom,578813,PAPER LANTERN 9 POINT SNOW STAR ,2011-11-25,6,1,4,1,1,411
14947.0,179,290.82000000000005,United Kingdom,568711,SMALL RED RETROSPOT WINDMILL,2011-09-28,5,1,2,2,1,211
14948.0,661,1066.5699999999995,United Kingdom,C575044,VINTAGE UNION JACK BUNTING,2011-11-16,9,0,3,3,3,333
14950.0,135,361.25,United Kingdom,C579932,ZINC FOLKART SLEIGH BELLS,2011-12-01,7,1,4,1,2,422
14951.0,311,311.69000000000005,United Kingdom,567663,YULETIDE IMAGES GIFT WRAP SET,2011-09-21,6,1,2,2,2,222
14952.0,3295,7912.79,United Kingdom,C572485,ZINC TOP  2 DOOR WOODEN SHELF ,2011-10-24,11,0,3,4,4,344
14953.0,224,285.66999999999996,United Kingdom,576321,WOODEN HEART CHRISTMAS SCANDINAVIAN,2011-11-14,6,1,3,2,1,311
14954.0,117,294.8499999999999,United Kingdom,578949,WHITE HANGING HEART T-LIGHT HOLDER,2011-11-27,7,1,4,1,2,422
14957.0,34,58.49000000000001,United Kingdom,548541,SWEETHEART CERAMIC TRINKET BOX,2011-03-31,3,1,1,1,1,111
14958.0,128,483.7299999999999,United Kingdom,560210,WOODEN UNION JACK BUNTING,2011-07-15,4,1,1,1,2,122
14959.0,491,684.9699999999999,United Kingdom,C570687,ZINC METAL HEART DECORATION,2011-10-11,8,0,2,3,3,233
14960.0,221,221.26999999999992,United Kingdom,580050,WOODEN STAR CHRISTMAS SCANDINAVIAN,2011-12-01,7,1,4,2,1,411
14961.0,3692,7006.580000000002,United Kingdom,C552024,ZINC HEART LATTICE T-LIGHT HOLDER,2011-11-29,12,0,4,4,4,444
14962.0,44,126.70000000000002,United Kingdom,546436,WOOD BLACK BOARD ANT WHITE FINISH,2011-03-14,3,1,1,1,1,111
14963.0,1159,1472.3400000000013,United Kingdom,579629,WOOD S/3 CABINET ANT WHITE FINISH,2011-11-30,11,0,4,4,3,433
14964.0,143,206.21,United Kingdom,549125,VICTORIAN GLASS HANGING T-LIGHT,2011-04-06,3,1,1,1,1,111
14965.0,363,596.0899999999999,United Kingdom,565433,YELLOW COAT RACK PARIS FASHION,2011-09-04,6,1,2,2,2,222
14966.0,179,183.01999999999992,United Kingdom,578790,VINTAGE CHRISTMAS PAPER GIFT BAG,2011-11-25,7,1,4,2,1,411
14967.0,140,463.8,United Kingdom,572188,PLEASE ONE PERSON METAL SIGN,2011-10-21,6,1,3,1,2,322
14968.0,127,147.59,United Kingdom,575336,WICKER STAR ,2011-11-09,5,1,3,1,1,311
14970.0,250,1592.06,United Kingdom,569221,WOODEN SCHOOL COLOURING SET,2011-10-02,7,1,2,2,3,233
14971.0,639,1097.9799999999993,United Kingdom,574576,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2011-11-04,9,0,3,3,3,333
14972.0,28,114.77000000000002,United Kingdom,562233,ZINC HERB GARDEN CONTAINER,2011-08-03,4,1,2,1,1,211
14973.0,369,1314.45,United Kingdom,564357,ZINC METAL HEART DECORATION,2011-08-24,8,0,2,3,3,233
14974.0,37,89.94,United Kingdom,574040,STRAWBERRY SHOPPER BAG,2011-11-02,5,1,3,1,1,311
14975.0,380,279.94,United Kingdom,571055,WOOD STOCKING CHRISTMAS SCANDISPOT,2011-10-13,6,1,2,3,1,211
14976.0,230,765.8599999999997,United Kingdom,C554973,ZINC HERB GARDEN CONTAINER,2011-10-13,7,1,2,2,3,233
14978.0,523,1921.3700000000026,United Kingdom,568670,ZINC HEART LATTICE TRAY OVAL ,2011-09-28,9,0,2,3,4,244
14981.0,97,102.11999999999998,United Kingdom,549285,TOY TIDY SPACEBOY  ,2011-04-07,3,1,1,1,1,111
14984.0,58,202.36999999999998,United Kingdom,577540,ZINC FOLKART SLEIGH BELLS,2011-11-20,5,1,3,1,1,311
14985.0,256,292.0099999999999,United Kingdom,554663,WOODLAND CHARLOTTE BAG,2011-05-25,5,1,1,2,2,122
14987.0,128,326.4,United Kingdom,578351,WHITE HANGING HEART T-LIGHT HOLDER,2011-11-24,7,1,4,1,2,422
14988.0,141,334.54,United Kingdom,552951,"TRAY, BREAKFAST IN BED",2011-05-12,4,1,1,1,2,122
14995.0,102,231.98000000000005,United Kingdom,573841,ZINC METAL HEART DECORATION,2011-11-01,5,1,3,1,1,311
14997.0,1102,540.98,United Kingdom,C570573,STRAWBERRY SHOPPER BAG,2011-10-24,9,0,3,4,2,322
14998.0,258,414.8699999999999,United Kingdom,557793,ZINC METAL HEART DECORATION,2011-06-22,5,1,1,2,2,122
15000.0,218,490.52,United Kingdom,572283,ZINC FOLKART SLEIGH BELLS,2011-10-23,7,1,3,2,2,322
15002.0,862,1641.7599999999998,United Kingdom,563377,WICKER STAR ,2011-08-16,9,0,2,3,4,244
15004.0,623,1220.77,United Kingdom,560209,ZINC HERB GARDEN CONTAINER,2011-07-15,7,1,1,3,3,133
15005.0,4188,6160.539999999992,United Kingdom,C575035,YULETIDE IMAGES GIFT WRAP SET,2011-11-24,12,0,4,4,4,444
15006.0,286,480.37999999999977,United Kingdom,571909,ZINC HERB GARDEN CONTAINER,2011-10-19,6,1,2,2,2,222
15007.0,69,156.91000000000003,United Kingdom,558772,WOODEN ROUNDERS GARDEN SET ,2011-07-03,3,1,1,1,1,111
15009.0,639,1259.4299999999998,United Kingdom,578943,ZINC T-LIGHT HOLDER STARS SMALL,2011-11-27,10,0,4,3,3,433
15010.0,184,308.94000000000005,United Kingdom,574480,ZINC T-LIGHT HOLDER STARS SMALL,2011-11-04,7,1,3,2,2,322
15012.0,225,405.0399999999997,United Kingdom,571408,ZINC METAL HEART DECORATION,2011-10-17,6,1,2,2,2,222
15014.0,149,257.66999999999996,United Kingdom,573150,SPACEBOY ROCKET LOLLY MAKERS,2011-10-27,5,1,3,1,1,311
15016.0,76,170.04,United Kingdom,557426,VINTAGE UNION JACK BUNTING,2011-06-20,3,1,1,1,1,111
15017.0,63,125.58000000000003,United Kingdom,574589,SET OF 3 WOODEN TREE DECORATIONS,2011-11-06,5,1,3,1,1,311
15018.0,188,456.26,United Kingdom,C548982,WRAP BAD HAIR DAY,2011-11-01,7,1,3,2,2,322
15019.0,150,252.81,United Kingdom,546984,WOODEN HEART CHRISTMAS SCANDINAVIAN,2011-03-18,3,1,1,1,1,111
15021.0,801,1829.2300000000032,United Kingdom,C579944,ZINC METAL HEART DECORATION,2011-12-01,11,0,4,3,4,444
15022.0,527,852.3899999999995,United Kingdom,579132,WRAP RED APPLES ,2011-11-28,10,0,4,3,3,433
15023.0,2819,6680.8099999999895,United Kingdom,C558764,ZINC HERB GARDEN CONTAINER,2011-12-06,12,0,4,4,4,444
15024.0,902,1636.4300000000005,United Kingdom,579612,ZINC FOLKART SLEIGH BELLS,2011-11-30,11,0,4,3,4,444
15025.0,184,361.96000000000004,United Kingdom,574734,WOODEN PICTURE FRAME WHITE FINISH,2011-11-06,7,1,3,2,2,322
15026.0,285,469.0,United Kingdom,567485,WOODEN SCHOOL COLOURING SET,2011-09-20,6,1,2,2,2,222
15027.0,563,1051.9499999999996,United Kingdom,C554689,ZINC T-LIGHT HOLDER STARS SMALL,2011-11-09,9,0,3,3,3,333
15028.0,459,627.13,United Kingdom,580074,UNION JACK FLAG LUGGAGE TAG,2011-12-01,9,0,4,3,2,422
15030.0,372,518.28,United Kingdom,568803,VICTORIAN GLASS HANGING T-LIGHT,2011-09-29,7,1,2,3,2,222
15031.0,400,653.1899999999999,United Kingdom,580667,WHITE MOROCCAN METAL LANTERN,2011-12-05,10,0,4,3,3,433
15032.0,2668,4464.0999999999985,United Kingdom,C547961,WHITE TISSUE REAM,2011-03-28,9,0,1,4,4,144
15033.0,1669,2541.5300000000007,United Kingdom,C558753,ZINC METAL HEART DECORATION,2011-12-05,12,0,4,4,4,444
15034.0,2402,4243.209999999997,United Kingdom,C575763,ZINC T-LIGHT HOLDER STAR LARGE,2011-11-24,12,0,4,4,4,444
15035.0,245,252.72999999999996,United Kingdom,566234,WHITE METAL LANTERN,2011-09-11,5,1,2,2,1,211
15036.0,316,429.56,United Kingdom,568709,ZINC HERB GARDEN CONTAINER,2011-09-28,6,1,2,2,2,222
15038.0,182,645.8399999999997,United Kingdom,C573097,ZINC WILLIE WINKIE  CANDLE STICK,2011-10-27,8,0,3,2,3,333
15039.0,9113,19638.58999999997,United Kingdom,C558531,ZINC METAL HEART DECORATION,2011-11-30,12,0,4,4,4,444
15041.0,103,179.93000000000004,United Kingdom,557787,VINTAGE SNAP CARDS,2011-06-22,3,1,1,1,1,111
15042.0,30,135.93,United Kingdom,554515,WHITE HEARTS WIRE PLANT POT HOLDER,2011-05-24,3,1,1,1,1,111
15043.0,300,537.0,United Kingdom,575125,JUMBO STORAGE BAG SUKI,2011-11-08,7,1,3,2,2,322
15044.0,2776,7563.8799999999965,United Kingdom,C569526,WRAP I LOVE LONDON ,2011-11-20,11,0,3,4,4,344
15045.0,106,633.66,United Kingdom,C548573,TWO DOOR CURIO CABINET,2011-07-11,4,1,1,1,2,122
15046.0,3228,4940.66,United Kingdom,C558095,ZINC HERB GARDEN CONTAINER,2011-11-30,12,0,4,4,4,444
15047.0,222,343.62,United Kingdom,546563,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2011-03-15,5,1,1,2,2,122
15048.0,180,377.5199999999998,United Kingdom,C563240,WICKER STAR ,2011-10-05,6,1,2,2,2,222
15049.0,63,121.17000000000002,United Kingdom,546377,SET/6 RED SPOTTY PAPER PLATES,2011-03-11,3,1,1,1,1,111
15050.0,1176,1682.7700000000004,United Kingdom,C576325,ZINC BOX SIGN HOME,2011-11-14,11,0,3,4,4,344
15051.0,1010,1383.3600000000001,United Kingdom,576848,WRAP VINTAGE LEAF DESIGN,2011-11-16,10,0,3,4,3,333
15052.0,79,207.73,United Kingdom,541985,WHITE HANGING HEART T-LIGHT HOLDER,2011-01-24,3,1,1,1,1,111
15053.0,984,693.9499999999999,United Kingdom,580619,VINTAGE HEADS AND TAILS CARD GAME ,2011-12-05,11,0,4,4,3,433
15054.0,198,302.09999999999997,United Kingdom,578954,WOODLAND  HEIGHT CHART STICKERS ,2011-11-27,8,0,4,2,2,422
15057.0,668,1489.5,United Kingdom,546132,WRAP I LOVE LONDON ,2011-03-09,7,1,1,3,3,133
15058.0,1054,2102.540000000002,United Kingdom,576318,ZINC HEART LATTICE T-LIGHT HOLDER,2011-11-14,11,0,3,4,4,344
15059.0,602,1325.8200000000006,United Kingdom,C557773,YOU'RE CONFUSING ME METAL SIGN ,2011-10-30,9,0,3,3,3,333
15060.0,257,294.24999999999994,United Kingdom,580069,WOODEN STAR CHRISTMAS SCANDINAVIAN,2011-12-01,8,0,4,2,2,422
15061.0,28590,54228.74000000002,United Kingdom,C569032,WRAP PINK FAIRY CAKES ,2011-12-06,12,0,4,4,4,444
15062.0,763,987.8599999999999,United Kingdom,568993,WRAP POPPIES  DESIGN,2011-09-29,8,0,2,3,3,233
15063.0,56,370.79999999999995,United Kingdom,552644,REGENCY TEAPOT ROSES ,2011-05-10,4,1,1,1,2,122
15065.0,1355,3135.9800000000005,United Kingdom,C547852,ZINC METAL HEART DECORATION,2011-11-02,11,0,3,4,4,344
15066.0,279,760.5899999999999,United Kingdom,C574955,WALL ART KEEP CALM ,2011-11-08,8,0,3,2,3,333
15067.0,954,1744.7600000000004,United Kingdom,567851,VINTAGE SNAP CARDS,2011-09-22,9,0,2,3,4,244
15068.0,364,553.3599999999998,United Kingdom,572517,ZINC FOLKART SLEIGH BELLS,2011-10-24,7,1,3,2,2,322
15069.0,520,1109.5300000000007,United Kingdom,556579,WRAP VINTAGE PETALS  DESIGN,2011-06-13,7,1,1,3,3,133
15070.0,36,106.2,United Kingdom,536636,PAPER CHAIN KIT 50'S CHRISTMAS ,2010-12-02,3,1,1,1,1,111
15071.0,269,982.0699999999997,United Kingdom,565838,ZINC HERB GARDEN CONTAINER,2011-09-07,7,1,2,2,3,233
15073.0,277,612.4300000000001,United Kingdom,C555636,ZINC WILLIE WINKIE  CANDLE STICK,2011-11-30,8,0,4,2,2,422
15074.0,431,735.6700000000002,United Kingdom,564660,WHITE ROCKING HORSE HAND PAINTED,2011-08-26,8,0,2,3,3,233
