CustomerID,Quantity,Total_sales,Country,InvoiceNo,Description,InvoiceDate,Cluster,RFM_score
15172.0,1611,1624.0499999999997,United Kingdom,580024,WRAP POPPIES  DESIGN,2011-12-01,1,12
15174.0,145,135.75,United Kingdom,541700,TV DINNER TRAY AIR HOSTESS ,2011-01-21,1,3
15175.0,454,224.14000000000007,United Kingdom,568828,WAKE UP COCKEREL TILE COASTER,2011-09-29,1,6
15178.0,30,40.5,United Kingdom,547694,STRAWBERRY SHOPPER BAG,2011-03-24,1,3
15179.0,1907,2186.2000000000003,United Kingdom,C572113,WRAP GREEN PEARS ,2011-11-21,1,11
15180.0,36,87.5,United Kingdom,537625,TEA BAG PLATE RED RETROSPOT,2010-12-07,1,3
15181.0,542,680.2799999999999,United Kingdom,C538806,VINTAGE UNION JACK MEMOBOARD,2011-10-04,1,8
15182.0,253,622.8499999999999,United Kingdom,559469,WHITE TALL PORCELAIN T-LIGHT HOLDER,2011-07-08,1,5
15184.0,199,402.2,United Kingdom,575631,WOODEN SCHOOL COLOURING SET,2011-11-10,1,7
15185.0,666,310.62000000000006,United Kingdom,569133,STAR DECORATION PAINTED ZINC ,2011-09-30,1,7
15186.0,215,411.40999999999997,United Kingdom,578830,WOODEN PICTURE FRAME WHITE FINISH,2011-11-25,1,8
15187.0,1869,4670.080000000001,United Kingdom,C574558,WOODLAND MINI BACKPACK,2011-12-08,1,12
15189.0,6035,15802.140000000009,United Kingdom,C562142,ZINC FOLKART SLEIGH BELLS,2011-12-08,1,12
15192.0,918,1044.3200000000004,United Kingdom,563150,WOODEN HAPPY BIRTHDAY GARLAND,2011-08-12,1,8
15193.0,144,499.32,United Kingdom,570247,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2011-10-10,1,5
15194.0,5648,7521.169999999997,United Kingdom,C568572,WRAP POPPIES  DESIGN,2011-12-06,1,12
15195.0,1404,3861.0,United Kingdom,581115,METAL SIGN TAKE IT OR LEAVE IT ,2011-12-07,1,12
15197.0,453,656.4399999999998,United Kingdom,C579890,WRAP I LOVE LONDON ,2011-12-01,1,10
15198.0,120,193.64,United Kingdom,566051,SET OF 2 CERAMIC CHRISTMAS REINDEER,2011-09-08,1,4
15199.0,396,1268.6999999999998,United Kingdom,570678,VINTAGE UNION JACK BUNTING,2011-10-11,1,8
15201.0,962,927.8400000000003,United Kingdom,C567708,TRAVEL CARD WALLET VINTAGE TICKET,2011-09-22,1,9
15203.0,1753,1827.7999999999984,United Kingdom,576081,WRAP VINTAGE PETALS  DESIGN,2011-11-14,1,11
15204.0,258,316.58000000000004,United Kingdom,539415,SPACEBOY CHILDRENS EGG CUP,2010-12-17,1,5
15205.0,377,648.8299999999998,United Kingdom,C563446,YULETIDE IMAGES GIFT WRAP SET,2011-09-15,1,8
15206.0,162,420.29999999999995,United Kingdom,579445,ROSES REGENCY TEACUP AND SAUCER ,2011-11-29,1,8
15208.0,314,867.62,United Kingdom,C570655,WRAP RED APPLES ,2011-12-08,1,9
15210.0,228,331.18,United Kingdom,551462,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2011-04-28,1,5
15211.0,240,894.41,United Kingdom,570418,YULETIDE IMAGES GIFT WRAP SET,2011-10-10,1,7
15212.0,33,88.94999999999997,United Kingdom,C550127,QUEENS GUARD COFFEE MUG,2011-04-14,1,3
15213.0,270,325.04999999999995,United Kingdom,C542082,WRAP ENGLISH ROSE ,2011-01-25,1,5
15214.0,1254,1661.44,United Kingdom,581335,WRAP WEDDING DAY,2011-12-08,1,12
15215.0,211,615.99,United Kingdom,C572855,WHITE SKULL HOT WATER BOTTLE ,2011-10-26,1,7
15216.0,28,96.6,United Kingdom,566555,LUNCH BAG  BLACK SKULL.,2011-09-13,1,4
15218.0,3329,5756.890000000001,United Kingdom,579350,ZINC HERB GARDEN CONTAINER,2011-11-29,1,12
15219.0,45,305.75,United Kingdom,557116,SET OF 16 VINTAGE SKY BLUE CUTLERY,2011-06-16,1,4
15220.0,1377,1758.9199999999994,United Kingdom,C551316,ZINC T-LIGHT HOLDER STARS SMALL,2011-10-19,1,10
15221.0,25,114.10000000000001,United Kingdom,C537132,WOOD S/3 CABINET ANT WHITE FINISH,2010-12-08,1,3
15222.0,440,585.0,United Kingdom,541988,SUKI  SHOULDER BAG,2011-01-25,1,6
15223.0,98,454.9000000000001,United Kingdom,C548748,WHITE WOOD GARDEN PLANT LADDER,2011-04-28,1,4
15224.0,150,310.47999999999996,United Kingdom,C538377,TEA TIME PARTY BUNTING,2010-12-16,1,4
15225.0,226,409.4000000000001,United Kingdom,550631,WHITE HANGING HEART T-LIGHT HOLDER,2011-04-19,1,5
15226.0,71,154.41,United Kingdom,542989,SET OF 4 NAPKIN CHARMS STARS   ,2011-02-02,1,3
15227.0,750,1219.4,United Kingdom,574196,ZINC T-LIGHT HOLDER STARS SMALL,2011-11-03,1,9
15228.0,2252,3376.9600000000005,United Kingdom,C562613,WOODEN SCHOOL COLOURING SET,2011-10-04,1,10
15230.0,351,429.6,United Kingdom,550150,"WRAP, BILLBOARD FONTS DESIGN",2011-04-14,1,5
15232.0,686,612.0600000000001,United Kingdom,563721,WOODLAND CHARLOTTE BAG,2011-08-18,1,7
15234.0,196,197.0,United Kingdom,545905,WHITE HANGING HEART T-LIGHT HOLDER,2011-03-08,1,4
15235.0,1324,2247.5099999999998,United Kingdom,552046,WRAP PINK FAIRY CAKES ,2011-05-06,1,9
15236.0,269,321.05,United Kingdom,543836,WRAP VINTAGE PETALS  DESIGN,2011-02-14,1,5
15237.0,1071,1412.320000000001,United Kingdom,581223,ZINC T-LIGHT HOLDER STARS SMALL,2011-12-08,1,11
15238.0,689,1056.5399999999997,United Kingdom,C557165,ZINC T-LIGHT HOLDER STAR LARGE,2011-11-10,1,9
15239.0,591,764.3399999999999,United Kingdom,C571023,WRAP RED VINTAGE DOILY,2011-11-29,1,10
15240.0,1361,1685.57,United Kingdom,C543779,ZINC FOLKART SLEIGH BELLS,2011-10-26,1,11
15241.0,1815,1738.5900000000006,United Kingdom,C545824,YULETIDE IMAGES GIFT WRAP SET,2011-10-04,1,10
15243.0,185,316.68,United Kingdom,568329,WOODLAND BUNNIES LOLLY MAKERS,2011-09-26,1,6
15244.0,405,631.57,United Kingdom,569662,WRAP DOILEY DESIGN,2011-10-05,1,7
15245.0,1784,2515.8400000000006,United Kingdom,561679,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2011-07-28,1,10
15246.0,247,514.1500000000001,United Kingdom,550290,WHITE HANGING HEART T-LIGHT HOLDER,2011-04-15,1,5
15247.0,160,356.0,United Kingdom,562777,WHITE HANGING HEART T-LIGHT HOLDER,2011-08-09,1,6
15249.0,3557,6657.360000000006,United Kingdom,C560589,ZINC FOLKART SLEIGH BELLS,2011-11-08,1,11
15251.0,6084,10327.109999999999,United Kingdom,C575158,WRAP DOILEY DESIGN,2011-11-30,1,12
15252.0,522,740.7800000000001,United Kingdom,574253,ZINC METAL HEART DECORATION,2011-11-03,1,9
15253.0,864,915.2999999999996,United Kingdom,C567535,ZINC FOLKART SLEIGH BELLS,2011-11-23,1,10
15254.0,275,300.36000000000007,United Kingdom,562376,YULETIDE IMAGES GIFT WRAP SET,2011-08-04,1,6
15255.0,489,890.8499999999999,United Kingdom,569481,ZINC WILLIE WINKIE  CANDLE STICK,2011-10-04,1,8
15256.0,55,98.45,United Kingdom,559986,RED RETROSPOT PICNIC BAG,2011-07-14,1,3
15257.0,45,232.14999999999998,United Kingdom,C545532,TRIPLE PHOTO FRAME CORNICE ,2011-03-03,1,3
15258.0,142,623.1600000000001,United Kingdom,558035,WOODEN PICTURE FRAME WHITE FINISH,2011-06-24,1,4
15260.0,861,1780.77,United Kingdom,C560899,ZINC HEART FLOWER T-LIGHT HOLDER,2011-08-31,1,9
15261.0,270,254.82000000000002,United Kingdom,561518,SET/6 FRUIT SALAD PAPER CUPS,2011-07-27,1,5
15262.0,73,178.95000000000002,United Kingdom,541659,WOODEN FRAME ANTIQUE WHITE ,2011-01-20,1,3
15263.0,89,156.50999999999996,United Kingdom,564377,VINTAGE UNION JACK BUNTING,2011-08-25,1,4
15264.0,265,393.74000000000007,United Kingdom,569849,ZINC METAL HEART DECORATION,2011-10-06,1,6
15265.0,612,1506.1200000000001,United Kingdom,559679,ZINC T-LIGHT HOLDER STAR LARGE,2011-07-11,1,7
15266.0,18,119.30000000000001,United Kingdom,540184,WHITE METAL LANTERN,2011-01-05,1,3
15267.0,944,1717.36,United Kingdom,577088,SET OF 2 CERAMIC CHRISTMAS TREES,2011-11-17,1,10
15269.0,26,408.8,United Kingdom,576635,REGENCY MIRROR WITH SHUTTERS,2011-11-16,1,6
15270.0,1459,2298.2000000000003,United Kingdom,C564207,WHITE HANGING HEART T-LIGHT HOLDER,2011-11-24,1,12
15271.0,1246,2472.0900000000015,United Kingdom,C575161,ZINC TOP  2 DOOR WOODEN SHELF ,2011-12-02,1,12
15272.0,310,721.9399999999998,United Kingdom,571040,YELLOW/PINK FLOWER DESIGN BIG MUG,2011-10-13,1,7
15274.0,619,716.5700000000003,United Kingdom,580721,ZINC WILLIE WINKIE  CANDLE STICK,2011-12-05,1,10
15275.0,497,609.1899999999998,United Kingdom,C575173,WOODEN TREE CHRISTMAS SCANDINAVIAN,2011-11-08,1,8
15276.0,61,128.63000000000002,United Kingdom,569546,WOODLAND BUNNIES LOLLY MAKERS,2011-10-04,1,4
15277.0,205,255.89999999999998,United Kingdom,572327,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2011-10-24,1,6
15279.0,185,277.40999999999997,United Kingdom,C538099,ZINC METAL HEART DECORATION,2010-12-20,1,4
15280.0,154,113.12,United Kingdom,557518,WINE BOTTLE DRESSING DARK BLUE,2011-06-20,1,4
15281.0,1193,2239.9499999999994,United Kingdom,C555605,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2011-10-12,1,10
15286.0,55,240.55,United Kingdom,572189,HOT WATER BOTTLE KEEP CALM,2011-10-21,1,5
15287.0,432,485.24,United Kingdom,C573260,WHITE SKULL HOT WATER BOTTLE ,2011-11-17,1,8
15288.0,775,2306.519999999999,United Kingdom,573133,VINTAGE HEADS AND TAILS CARD GAME ,2011-10-27,1,10
15289.0,996,935.1000000000004,United Kingdom,C561469,WOODEN UNION JACK BUNTING,2011-11-10,1,10
15290.0,4431,7803.77,United Kingdom,C574291,ZINC FOLKART SLEIGH BELLS,2011-12-05,1,12
15291.0,2074,4596.510000000002,United Kingdom,C557520,WOODEN TREE CHRISTMAS SCANDINAVIAN,2011-11-14,1,11
15292.0,55,178.39,United Kingdom,554114,WOODEN SKITTLES GARDEN SET,2011-05-22,1,3
15296.0,1757,3610.3100000000004,United Kingdom,C572917,ZINC T-LIGHT HOLDER STARS SMALL,2011-10-26,1,11
15297.0,290,635.04,United Kingdom,C577381,WALL ART STOP FOR TEA ,2011-11-29,1,8
15298.0,2752,3774.1000000000013,United Kingdom,C576409,WRAP ENGLISH ROSE ,2011-12-07,1,12
15299.0,2940,3787.0900000000006,United Kingdom,C562622,WEEKEND BAG VINTAGE ROSE PAISLEY,2011-10-03,1,10
15300.0,292,496.4399999999999,United Kingdom,569919,WOODEN BOX OF DOMINOES,2011-10-06,1,6
15301.0,2744,5007.719999999999,United Kingdom,C569320,ZINC T-LIGHT HOLDER STAR LARGE,2011-10-20,1,11
15303.0,248,574.02,United Kingdom,544661,YOU'RE CONFUSING ME METAL SIGN ,2011-02-22,1,5
15304.0,100,680.3000000000001,United Kingdom,C558434,SET OF 3 REGENCY CAKE TINS,2011-10-10,1,6
15306.0,810,1174.3499999999997,United Kingdom,569833,WOODEN ROUNDERS GARDEN SET ,2011-10-06,1,8
15307.0,37,205.3,United Kingdom,565488,WOODEN FRAME ANTIQUE WHITE ,2011-09-05,1,4
15308.0,173,302.27000000000004,United Kingdom,C546517,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2011-03-14,1,5
15311.0,37673,59284.19000000012,United Kingdom,C581568,ZINC WILLIE WINKIE  CANDLE STICK,2011-12-09,1,12
15312.0,513,921.1000000000001,United Kingdom,C539499,WRAP POPPIES  DESIGN,2011-09-25,1,8
15313.0,25,52.0,United Kingdom,563934,JUMBO BAG RED RETROSPOT,2011-08-21,1,4
15314.0,313,327.97,United Kingdom,554498,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2011-05-24,1,5
15315.0,838,551.54,United Kingdom,C564506,WOODEN TREE CHRISTMAS SCANDINAVIAN,2011-10-06,1,7
15316.0,100,165.0,United Kingdom,541276,JUMBO BAG OWLS,2011-01-17,1,3
15318.0,642,312.62,United Kingdom,580819,WOODEN STAR CHRISTMAS SCANDINAVIAN,2011-12-06,1,9
15319.0,175,204.5,United Kingdom,545303,WRAP WEDDING DAY,2011-03-01,1,4
15320.0,326,267.13,United Kingdom,572872,WOODEN HEART CHRISTMAS SCANDINAVIAN,2011-10-26,1,6
15321.0,1164,2663.4799999999996,United Kingdom,C572226,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2011-10-21,1,11
15322.0,365,602.9699999999998,United Kingdom,C569996,ZINC WILLIE WINKIE  CANDLE STICK,2011-10-06,1,7
15325.0,231,161.7399999999999,United Kingdom,564719,WRAP POPPIES  DESIGN,2011-08-28,1,5
15326.0,386,311.71,United Kingdom,540604,WRAP RED APPLES ,2011-01-10,1,6
15327.0,116,208.75000000000003,United Kingdom,571638,SWEETHEART 3 TIER CAKE STAND ,2011-10-18,1,4
15329.0,476,1005.5,United Kingdom,C574486,WRAP CHRISTMAS VILLAGE,2011-11-04,1,9
15330.0,1312,714.96,United Kingdom,574942,WOODLAND PARTY BAG + STICKER SET,2011-11-07,1,10
15332.0,652,1661.06,Lithuania,537827,SILVER MUG BONE CHINA TREE OF LIFE,2010-12-08,1,8
15333.0,344,1028.56,United Kingdom,553192,RED FLORAL FELTCRAFT SHOULDER BAG,2011-05-15,1,6
15334.0,273,350.8199999999999,United Kingdom,559107,ZINC HERB GARDEN CONTAINER,2011-07-06,1,5
15335.0,79,170.22000000000003,United Kingdom,571429,ZINC METAL HEART DECORATION,2011-10-17,1,4
15339.0,414,557.5699999999998,United Kingdom,C569421,WICKER STAR ,2011-10-04,1,7
15341.0,812,2020.52,United Kingdom,567374,PAPER CHAIN KIT 50'S CHRISTMAS ,2011-09-20,1,9
15342.0,276,391.75999999999993,United Kingdom,C563363,WOODEN CROQUET GARDEN SET,2011-08-15,1,6
15343.0,84,364.5,United Kingdom,566583,WOOD BLACK BOARD ANT WHITE FINISH,2011-09-13,1,5
15344.0,106,476.58000000000004,United Kingdom,C576788,WALL MIRROR RECTANGLE DIAMANTE PINK,2011-12-09,1,7
15345.0,78,367.69000000000005,United Kingdom,C574507,WOODEN FRAME ANTIQUE WHITE ,2011-11-04,1,6
15346.0,144,252.42000000000004,United Kingdom,540779,TRAVEL SEWING KIT,2011-01-11,1,3
15347.0,130,201.59999999999997,United Kingdom,537846,WALL TIDY RETROSPOT ,2010-12-08,1,3
15348.0,84,158.03999999999996,United Kingdom,568672,PINK CREAM FELT CRAFT TRINKET BOX ,2011-09-28,1,4
15349.0,321,463.90999999999985,United Kingdom,558900,ZINC METAL HEART DECORATION,2011-07-04,1,5
15350.0,51,115.65,United Kingdom,536534,HAND WARMER SCOTTY DOG DESIGN,2010-12-01,1,3
15351.0,721,1836.6900000000012,United Kingdom,C578932,WOODEN SCHOOL COLOURING SET,2011-11-27,1,11
15353.0,341,770.12,United Kingdom,548313,WOODEN UNION JACK BUNTING,2011-03-30,1,6
15355.0,45,277.05000000000007,United Kingdom,575633,RED RETROSPOT UMBRELLA,2011-11-10,1,5
15356.0,1643,2718.0299999999993,United Kingdom,575074,ZINC SWEETHEART SOAP DISH,2011-11-08,1,11
15358.0,6928,8235.649999999992,United Kingdom,C575578,WRAP VINTAGE PETALS  DESIGN,2011-12-05,1,12
15360.0,223,427.92999999999995,United Kingdom,573418,VICTORIAN GLASS HANGING T-LIGHT,2011-10-31,1,7
15361.0,336,418.9200000000001,United Kingdom,538527,WHITE CHRISTMAS FLOCK DROPLET ,2010-12-13,1,5
15363.0,143,318.05,United Kingdom,C549897,WOODLAND  HEIGHT CHART STICKERS ,2011-04-12,1,4
15364.0,493,913.1900000000004,United Kingdom,565465,WOODEN UNION JACK BUNTING,2011-09-05,1,8
15365.0,758,1330.4500000000005,United Kingdom,C569985,WRAP SUKI AND FRIENDS,2011-11-14,1,9
15366.0,621,602.5100000000001,United Kingdom,568202,WRAP PINK FAIRY CAKES ,2011-09-25,1,7
15367.0,1055,1867.6899999999991,United Kingdom,C554004,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2011-10-13,1,10
15368.0,230,446.94000000000005,United Kingdom,577334,LARGE IVORY HEART WALL ORGANISER,2011-11-18,1,7
15369.0,-1,-1592.49,United Kingdom,C560420,Manual,2011-07-18,0,3
15370.0,828,2360.55,United Kingdom,C561681,"WHITE TEA,COFFEE,SUGAR JARS",2011-10-30,1,10
15372.0,2924,2007.4,United Kingdom,561208,WRAP VINTAGE LEAF DESIGN,2011-07-25,1,10
15373.0,476,2213.1100000000006,United Kingdom,C540097,WOOD BLACK BOARD ANT WHITE FINISH,2011-12-01,1,11
15374.0,126,168.0,United Kingdom,562136,SMALL MEDINA STAMPED METAL BOWL ,2011-08-03,1,4
15376.0,615,1221.56,United Kingdom,573392,WOODEN SCHOOL COLOURING SET,2011-10-30,1,9
15379.0,2293,3631.89,United Kingdom,C540007,WOODEN REGATTA BUNTING,2011-06-23,1,9
15380.0,374,1682.36,United Kingdom,C566626,WHITE SQUARE TABLE CLOCK,2011-12-01,1,11
15381.0,171,596.85,United Kingdom,552565,WHITE BELL HONEYCOMB PAPER GARLAND ,2011-05-10,1,5
15382.0,4003,5927.859999999999,United Kingdom,C556637,WRAP ALPHABET POSTER  ,2011-11-25,1,12
15384.0,593,635.76,United Kingdom,C536825,WRAP RED APPLES ,2011-06-23,1,6
15385.0,161,316.88,United Kingdom,573395,WRAP  VINTAGE DOILY ,2011-10-30,1,7
15386.0,446,394.14000000000004,United Kingdom,555649,YULETIDE IMAGES GIFT WRAP SET,2011-06-06,1,6
15388.0,88,140.54,Canada,546533,VINTAGE UNION JACK CUSHION COVER,2011-03-14,1,3
15389.0,400,500.0,United Kingdom,557509,SOMBRERO ,2011-06-20,1,6
15392.0,1265,1515.7299999999996,United Kingdom,C539302,ZINC BOX SIGN HOME,2011-12-05,0,11
15393.0,150,231.86,United Kingdom,578319,SMALL GLASS HEART TRINKET POT,2011-11-23,0,6
15394.0,910,2183.54,United Kingdom,579572,WOODEN PICTURE FRAME WHITE FINISH,2011-11-30,0,11
15395.0,17,107.45000000000002,United Kingdom,541483,SET OF 3 CAKE TINS PANTRY DESIGN ,2011-01-18,0,3
15396.0,122,288.17999999999995,United Kingdom,563754,VINTAGE UNION JACK BUNTING,2011-08-19,0,4
15397.0,20,94.0,United Kingdom,544693,SET OF 6 SPICE TINS PANTRY DESIGN,2011-02-23,0,3
15398.0,767,1339.6299999999999,United Kingdom,C568385,WOODEN SCHOOL COLOURING SET,2011-11-23,0,10
15399.0,611,815.7699999999999,United Kingdom,581383,VINTAGE SNAKES & LADDERS,2011-12-08,0,10
15400.0,360,666.7,United Kingdom,C556923,TEA COSY RED  STRIPE,2011-09-08,0,7
15402.0,694,626.7699999999999,United Kingdom,559988,WRAP PINK FAIRY CAKES ,2011-07-14,0,6
15405.0,193,349.1,United Kingdom,555496,WRAP GREEN PEARS ,2011-06-03,0,5
15406.0,236,426.60999999999996,United Kingdom,C577781,YOU'RE CONFUSING ME METAL SIGN ,2011-11-21,0,7
15407.0,552,1046.7400000000002,United Kingdom,574660,ZINC WILLIE WINKIE  CANDLE STICK,2011-11-06,0,9
15408.0,106,267.17999999999995,United Kingdom,547079,ZINC METAL HEART DECORATION,2011-03-20,0,3
15410.0,1200,3450.8400000000015,United Kingdom,567140,ZINC HERB GARDEN CONTAINER,2011-09-16,0,10
15411.0,527,1336.4300000000003,United Kingdom,C572535,ZINC METAL HEART DECORATION,2011-11-13,0,9
15412.0,108,190.53000000000003,United Kingdom,557634,WHITE HANGING HEART T-LIGHT HOLDER,2011-06-21,0,3
15414.0,443,774.8999999999999,United Kingdom,579535,VINTAGE HEADS AND TAILS CARD GAME ,2011-11-30,0,10
15415.0,551,559.6099999999998,United Kingdom,542611,ZINC FINISH 15CM PLANTER POTS,2011-01-30,0,6
15416.0,2089,3974.3699999999994,United Kingdom,C559744,ZINC METAL HEART DECORATION,2011-10-06,0,10
15417.0,284,508.8000000000001,United Kingdom,566930,SET OF 6 T-LIGHTS SANTA,2011-09-15,0,6
15419.0,230,135.86,United Kingdom,576380,RED WOOLLY HOTTIE WHITE HEART.,2011-11-15,0,6
15421.0,500,950.3599999999996,United Kingdom,570699,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2011-10-12,0,8
15422.0,38,97.7,United Kingdom,541690,TEA BAG PLATE RED RETROSPOT,2011-01-20,0,3
15423.0,101,43.5,United Kingdom,573895,PACKING CHARGE,2011-11-01,0,5
15424.0,554,383.34,United Kingdom,548326,SMALL DOLLY MIX DESIGN ORANGE BOWL,2011-03-30,0,6
15426.0,645,1386.58,United Kingdom,C574658,ZINC WILLIE WINKIE  CANDLE STICK,2011-11-20,0,9
15427.0,967,1430.5399999999997,United Kingdom,574714,ZINC METAL HEART DECORATION,2011-11-06,0,10
15428.0,102,93.78,United Kingdom,578663,WHITE HANGING HEART T-LIGHT HOLDER,2011-11-24,0,6
15429.0,369,364.89999999999975,United Kingdom,C568184,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2011-11-13,0,8
15432.0,65,171.19,United Kingdom,576874,ZINC FOLKART SLEIGH BELLS,2011-11-16,0,5
15433.0,399,417.86999999999983,United Kingdom,C567681,WOODLAND PARTY BAG + STICKER SET,2011-09-21,0,7
15434.0,638,997.4800000000004,United Kingdom,C554517,WRAP PINK FAIRY CAKES ,2011-12-01,0,10
15435.0,54,149.29000000000005,United Kingdom,577094,TEA BAG PLATE RED RETROSPOT,2011-11-17,0,5
15436.0,574,1067.75,United Kingdom,578998,WOOD STOCKING CHRISTMAS SCANDISPOT,2011-11-27,0,10
15437.0,79,200.16000000000003,United Kingdom,547367,WOODEN PICTURE FRAME WHITE FINISH,2011-03-22,0,3
15438.0,59,156.57999999999998,United Kingdom,561891,ZINC SWEETHEART WIRE LETTER RACK,2011-07-31,0,4
15440.0,197,383.67999999999995,United Kingdom,571271,ZINC METAL HEART DECORATION,2011-10-16,0,6
15442.0,120,594.0,United Kingdom,548981,EDWARDIAN PARASOL PINK,2011-04-05,0,4
15443.0,1636,3188.8399999999992,United Kingdom,C567365,ZINC HEARTS PLANT POT HOLDER,2011-12-08,0,12
15444.0,759,1411.2100000000016,United Kingdom,579885,ZINC WIRE SWEETHEART LETTER TRAY,2011-11-30,0,10
15445.0,58,113.5,United Kingdom,547080,WHITE WOOD GARDEN PLANT LADDER,2011-03-20,0,3
15447.0,85,155.17,United Kingdom,541011,WHITE HEART CONFETTI IN TUBE,2011-01-13,0,3
15448.0,232,494.64000000000004,United Kingdom,542634,WOODEN ROUNDERS GARDEN SET ,2011-01-31,0,5
15449.0,810,971.2200000000001,United Kingdom,C566944,ZINC T-LIGHT HOLDER STARS SMALL,2011-11-13,0,9
15450.0,376,429.84,United Kingdom,575487,WOODEN TREE CHRISTMAS SCANDINAVIAN,2011-11-09,0,8
15452.0,280,528.48,United Kingdom,575595,WOODEN SCHOOL COLOURING SET,2011-11-10,0,7
15453.0,837,1371.770000000001,United Kingdom,581246,ZINC SWEETHEART WIRE LETTER RACK,2011-12-08,0,10
15454.0,86,179.10000000000002,United Kingdom,538513,WHITE SPOT RED CERAMIC DRAWER KNOB,2010-12-12,0,3
15456.0,633,434.5900000000001,United Kingdom,545312,YOU'RE CONFUSING ME METAL SIGN ,2011-03-01,0,6
15457.0,132,237.07000000000002,United Kingdom,547382,YOU'RE CONFUSING ME METAL SIGN ,2011-03-22,0,3
15458.0,156,161.64,United Kingdom,576224,VINTAGE BEAD PINK PURSE ,2011-11-14,0,6
15460.0,107,214.26,United Kingdom,539647,WOODEN SCHOOL COLOURING SET,2010-12-20,0,3
15462.0,172,234.60000000000002,United Kingdom,565754,WHITE SPOT RED CERAMIC DRAWER KNOB,2011-09-06,0,5
15463.0,106,126.14,United Kingdom,575618,PENS ASSORTED FUNKY JEWELED ,2011-11-10,0,5
15464.0,348,1044.6500000000005,United Kingdom,540247,YELLOW POT PLANT CANDLE,2011-01-05,0,6
15465.0,1217,6945.02,United Kingdom,C567347,WOODEN UNION JACK BUNTING,2011-11-20,0,11
15466.0,246,334.53000000000014,United Kingdom,566914,ZINC T-LIGHT HOLDER STAR LARGE,2011-09-15,0,6
15467.0,306,511.88000000000005,United Kingdom,C579710,ZINC HERB GARDEN CONTAINER,2011-11-30,0,8
15468.0,150,438.46,United Kingdom,C574494,TUSCAN VILLA FEEDING STATION,2011-11-04,0,6
15469.0,150,504.50000000000006,United Kingdom,C573148,WHITE HANGING HEART T-LIGHT HOLDER,2011-10-27,0,6
15471.0,256,454.47999999999985,United Kingdom,581149,YELLOW GIANT GARDEN THERMOMETER,2011-12-07,0,8
15472.0,251,371.56,United Kingdom,563709,ZINC WIRE SWEETHEART LETTER TRAY,2011-08-18,0,6
15473.0,552,1465.2,United Kingdom,C570854,PAPER CHAIN KIT VINTAGE CHRISTMAS,2011-11-25,0,10
15475.0,319,454.10999999999984,United Kingdom,568100,WOODEN SCHOOL COLOURING SET,2011-09-23,0,6
15478.0,575,1399.9199999999996,United Kingdom,573384,WOOD 2 DRAWER CABINET WHITE FINISH,2011-10-30,0,9
15480.0,303,905.5,Malta,563353,WRAP CHRISTMAS VILLAGE,2011-08-15,0,7
15482.0,2982,6393.5199999999995,United Kingdom,C578363,WOODEN PICTURE FRAME WHITE FINISH,2011-11-24,0,12
15483.0,291,225.26000000000005,United Kingdom,558713,WHITE TALL PORCELAIN T-LIGHT HOLDER,2011-07-01,0,4
15484.0,3134,3559.2099999999996,United Kingdom,C579753,WRAP POPPIES  DESIGN,2011-12-08,0,12
15485.0,1281,2564.5,United Kingdom,575340,WRAP RED APPLES ,2011-11-09,0,11
15488.0,73,91.32000000000001,United Kingdom,565929,Next Day Carriage,2011-09-08,0,4
15489.0,593,1090.03,United Kingdom,C573761,ZINC HERB GARDEN CONTAINER,2011-11-17,0,9
15491.0,1624,3090.8500000000017,United Kingdom,C556458,ZINC T-LIGHT HOLDER STARS SMALL,2011-09-05,0,10
15492.0,483,659.4599999999999,United Kingdom,575897,WRAP  VINTAGE DOILY ,2011-11-11,0,9
15493.0,546,1918.860000000005,United Kingdom,C559880,ZINC HERB GARDEN CONTAINER,2011-11-07,0,10
15494.0,1139,1280.5800000000006,United Kingdom,577337,YELLOW GIANT GARDEN THERMOMETER,2011-11-18,0,10
15497.0,622,1259.7,United Kingdom,C542644,WOODEN PICTURE FRAME WHITE FINISH,2011-11-22,0,9
15498.0,6084,12396.459999999994,United Kingdom,C581499,ZINC WILLIE WINKIE  CANDLE STICK,2011-12-09,0,12
15500.0,572,1131.5600000000004,United Kingdom,580071,ZINC FOLKART SLEIGH BELLS,2011-12-01,0,10
15502.0,3823,5541.459999999999,United Kingdom,C578132,ZINC WILLIE WINKIE  CANDLE STICK,2011-11-24,0,12
15503.0,70,141.04,United Kingdom,538368,TRAVEL SEWING KIT,2010-12-12,0,3
15504.0,33,52.83000000000001,United Kingdom,567310,VINTAGE PAISLEY STATIONERY SET,2011-09-19,0,4
15505.0,2348,3497.140000000001,United Kingdom,C569990,ZINC FOLKART SLEIGH BELLS,2011-10-18,0,10
15506.0,842,972.0800000000003,United Kingdom,577010,WOODLAND PARTY BAG + STICKER SET,2011-11-17,0,9
